video_description	effect_info_list	id	video_label	create_time	is_stem_verified	hashtag_info_list	hashtag_names	like_count	share_count	sticker_info_list	video_duration	username	view_count	video_mention_list	video_tag	region_code	voice_to_text	comment_count	favorites_count	playlist_id	effect_ids	music_id
"Book sounds just make me want a book nook to myself tbh 📚 #asmr #booksounds #asmrbooksounds #tracing #dune #readdunedammit"		"7050914355885460782"	"{'vote': False, 'warn': False, 'content': '', 'sink': False, 'type': 0}"	"1641668928"	"False"	"[{'hashtag_description': '', 'hashtag_id': 1693515785134085, 'hashtag_name': 'asmrbooksounds'}, {'hashtag_id': 5438901, 'hashtag_name': 'tracing', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 152755, 'hashtag_name': 'dune'}, {'hashtag_description': '', 'hashtag_id': 7050912636828909615, 'hashtag_name': 'readdunedammit'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}]"	"['dune', 'asmr', 'tracing', 'booksounds', 'asmrbooksounds', 'readdunedammit']"	"34"	"0"	"nan"	"59"	"piraasmr"	"1409"	"[]"		"US"		"2"	"4"		"['0']"	"7050914316345936686"
"📚Blinded by the red❤️ #booktok #bookscenarios #bookish #bookrecommendations #booksounds #blindedbythered #fyp #foryou #xyzbca #viral"		"7048267846706597125"	"{'type': 0, 'vote': False, 'warn': False, 'content': '', 'sink': False}"	"1641052741"	"False"	"[{'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': '', 'hashtag_id': 1686458408967170, 'hashtag_name': 'bookscenarios'}, {'hashtag_description': "To celebrate Book Lover's Day, show us some of your #bookish habits  📚💚", 'hashtag_id': 3133261, 'hashtag_name': 'Bookish'}, {'hashtag_name': 'fyp', 'hashtag_description': '', 'hashtag_id': 229207}, {'hashtag_description': '', 'hashtag_id': 42164, 'hashtag_name': 'foryou'}, {'hashtag_description': 'Thank you to all who participated in the Book Recommendations Post Contest! Check out the winner showcase here: https://vt.tiktok.com/ZMA9fBqpn/', 'hashtag_id': 58993759, 'hashtag_name': 'BookRecommendations'}, {'hashtag_id': 1696317584157702, 'hashtag_name': 'blindedbythered', 'hashtag_description': ''}, {'hashtag_description': 'Asla bir sonraki hamleni bilmelerine izin verme! 👀', 'hashtag_id': 1652484531221509, 'hashtag_name': 'xyzbca'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_name': 'Viral', 'hashtag_description': '¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM', 'hashtag_id': 20884}]"	"['viral', 'foryou', 'fyp', 'bookish', 'bookrecommendations', 'booksounds', 'booktok', 'xyzbca', 'bookscenarios', 'blindedbythered']"	"167"	"0"	"nan"	"10"	"bymegan.taylor"	"3202"	"[]"		"GB"		"0"	"12"		"['0']"	"6994779773100624641"
"Forgot to post this one first 🙃 #book #asmr #booksounds #booktok #bookasmr #bookstore"	"nan"	"7069092357592911146"	"{'type': 0, 'vote': False, 'warn': False, 'content': '', 'sink': False}"	"1645901324"	"False"	"[{'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': '', 'hashtag_id': 47765848, 'hashtag_name': 'bookasmr'}, {'hashtag_description': '', 'hashtag_id': 491446, 'hashtag_name': 'bookstore'}, {'hashtag_description': '', 'hashtag_id': 94639, 'hashtag_name': 'book'}]"	"['book', 'bookstore', 'asmr', 'bookasmr', 'booksounds', 'booktok']"	"2251"	"6"		"33"	"riyareadss"	"30911"	"[]"		"US"		"14"	"132"		"['0']"	"7069092354572946218"
"#shewhobecamethesun #booktok #booktoker #books #bookclub #bookworm #reader #foryou #fyp #fypシ #foryoupage #bookshelf #asmr #asmrsounds #bookshelforganization #booksounds #KindAndFree #linkbudsneveroff"	"nan"	"7068748746443525382"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1645821321"	"False"	"[{'hashtag_description': '', 'hashtag_id': 17764927, 'hashtag_name': 'asmrsounds'}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_id': 454742, 'hashtag_name': 'reader', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 42164, 'hashtag_name': 'foryou'}, {'hashtag_description': '', 'hashtag_id': 7062011694821670913, 'hashtag_name': 'LinkBudsNeverOff'}, {'hashtag_name': 'booktoker', 'hashtag_description': '', 'hashtag_id': 1645803417138182}, {'hashtag_description': 'What are you reading?', 'hashtag_id': 13057, 'hashtag_name': 'Bookworm'}, {'hashtag_id': 70321889, 'hashtag_name': 'booksounds', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}, {'hashtag_description': '', 'hashtag_id': 1637342470396934, 'hashtag_name': 'fypシ'}, {'hashtag_description': '', 'hashtag_id': 1667328607165446, 'hashtag_name': 'bookshelforganization'}, {'hashtag_name': 'foryoupage', 'hashtag_description': '', 'hashtag_id': 88764338}, {'hashtag_description': '', 'hashtag_id': 7018832612428873734, 'hashtag_name': 'KindAndFree'}, {'hashtag_description': 'Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚', 'hashtag_id': 2103574, 'hashtag_name': 'BookClub'}, {'hashtag_id': 229207, 'hashtag_name': 'fyp', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 5954791, 'hashtag_name': 'bookshelf'}, {'hashtag_description': '', 'hashtag_id': 1689682182377489, 'hashtag_name': 'shewhobecamethesun'}, {'hashtag_name': 'ASMR', 'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236}]"	"['bookworm', 'books', 'foryou', 'fyp', 'reader', 'asmr', 'bookclub', 'bookshelf', 'asmrsounds', 'booksounds', 'foryoupage', 'booktok', 'fypシ', 'booktoker', 'bookshelforganization', 'shewhobecamethesun', 'KindAndFree', 'LinkBudsNeverOff']"	"9"	"0"		"2"	"charlottesreadingspace"	"110"	"[]"		"GB"		"0"	"1"		"['0']"	"7068748735362763525"
"Tell me a book that this sound reminds you of. #booksongs #booksounds #bookishthoughts #romancebooks #smutbook"	"nan"	"7068041965824232751"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1645656761"	"False"	"[{'hashtag_description': '', 'hashtag_id': 1673392731670534, 'hashtag_name': 'smutbook'}, {'hashtag_description': '', 'hashtag_id': 1632083500080134, 'hashtag_name': 'booksongs'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': '', 'hashtag_id': 1676755314167814, 'hashtag_name': 'bookishthoughts'}, {'hashtag_description': '', 'hashtag_id': 80879614, 'hashtag_name': 'romancebooks'}]"	"['booksounds', 'romancebooks', 'booksongs', 'smutbook', 'bookishthoughts']"	"5"	"0"		"15"	"rmwbooks"	"223"	"[]"		"US"		"1"	"0"		"['0']"	"7055536485169891329"
"Finish a book with me! I’ve only ever done this process once on here so hopefully you guys like them as much as the set up ones! #booktok #MaiselChallenge #books #MakeItGucci #book #bookasmr #asmr #booksounds"	"nan"	"7067044551961267502"	"{'vote': False, 'warn': False, 'content': '', 'sink': False, 'type': 0}"	"1645424533"	"False"	"[{'hashtag_description': '', 'hashtag_id': 47765848, 'hashtag_name': 'bookasmr'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_id': 7066176828586590210, 'hashtag_name': 'MaiselChallenge', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 88714250, 'hashtag_name': 'MakeItGucci'}, {'hashtag_id': 94639, 'hashtag_name': 'book', 'hashtag_description': ''}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}]"	"['books', 'book', 'asmr', 'bookasmr', 'booksounds', 'MakeItGucci', 'booktok', 'MaiselChallenge']"	"1096"	"3"		"37"	"riyareadss"	"7719"	"[]"		"US"		"12"	"53"		"['0']"	"7067044530629053231"
"#ariadne #jennifersaint #booktok #booktoker #bookclub #books #bookworm #reader #reading #tbr #bookshelf #bookshelforganization #asmr #asmrsounds #booksounds #aesthetic #retelling #greekmythology #foryou #fyp #fypシ #foryoupage #KindAndFree"	"nan"	"7066094457220828422"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1645203321"	"False"	"[{'hashtag_description': '', 'hashtag_id': 7018832612428873734, 'hashtag_name': 'KindAndFree'}, {'hashtag_description': '', 'hashtag_id': 454742, 'hashtag_name': 'reader'}, {'hashtag_description': '', 'hashtag_id': 75756, 'hashtag_name': 'tbr'}, {'hashtag_id': 70321889, 'hashtag_name': 'booksounds', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 1637342470396934, 'hashtag_name': 'fypシ'}, {'hashtag_name': 'reading', 'hashtag_description': '', 'hashtag_id': 10705}, {'hashtag_description': '', 'hashtag_id': 5954791, 'hashtag_name': 'bookshelf'}, {'hashtag_description': '', 'hashtag_id': 1667328607165446, 'hashtag_name': 'bookshelforganization'}, {'hashtag_description': "Art is the imposing of a pattern on experience, and our #Aesthetic enjoyment is recognition of the pattern. Create your aesthetic video. Can't wait to see your creative ideas.", 'hashtag_id': 22816, 'hashtag_name': 'Aesthetic'}, {'hashtag_description': '', 'hashtag_id': 42164, 'hashtag_name': 'foryou'}, {'hashtag_description': 'What are you reading?', 'hashtag_id': 13057, 'hashtag_name': 'Bookworm'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_id': 1645803417138182, 'hashtag_name': 'booktoker', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}, {'hashtag_description': '', 'hashtag_id': 1619987116091398, 'hashtag_name': 'retelling'}, {'hashtag_description': '', 'hashtag_id': 9318140, 'hashtag_name': 'ariadne'}, {'hashtag_name': 'greekmythology', 'hashtag_description': '', 'hashtag_id': 5712308}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': 'Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚', 'hashtag_id': 2103574, 'hashtag_name': 'BookClub'}, {'hashtag_description': '', 'hashtag_id': 229207, 'hashtag_name': 'fyp'}, {'hashtag_id': 1698380659830789, 'hashtag_name': 'jennifersaint', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 17764927, 'hashtag_name': 'asmrsounds'}, {'hashtag_name': 'foryoupage', 'hashtag_description': '', 'hashtag_id': 88764338}]"	"['reading', 'bookworm', 'books', 'aesthetic', 'foryou', 'tbr', 'fyp', 'reader', 'asmr', 'bookclub', 'greekmythology', 'bookshelf', 'ariadne', 'asmrsounds', 'booksounds', 'foryoupage', 'retelling', 'booktok', 'fypシ', 'booktoker', 'bookshelforganization', 'jennifersaint', 'KindAndFree']"	"13"	"0"		"3"	"charlottesreadingspace"	"195"	"[]"		"GB"		"0"	"1"		"['0']"	"7066094432516377350"
"Love all the sounds 🔥😍💔#booktok #crescentcity #sarahjmaas #brycequinlan #acotar #throneofglass #booksounds"	"nan"	"7064625089509264686"	"{'sink': False, 'type': 0, 'vote': False, 'warn': False, 'content': ''}"	"1644861208"	"False"	"[{'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_name': 'crescentcity', 'hashtag_description': '', 'hashtag_id': 151801}, {'hashtag_description': '', 'hashtag_id': 10893825, 'hashtag_name': 'sarahjmaas'}, {'hashtag_id': 1660947188877317, 'hashtag_name': 'brycequinlan', 'hashtag_description': ''}, {'hashtag_id': 16179776, 'hashtag_name': 'acotar', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 3580866, 'hashtag_name': 'throneofglass'}]"	"['crescentcity', 'throneofglass', 'sarahjmaas', 'acotar', 'booksounds', 'booktok', 'brycequinlan']"	"632"	"2"		"10"	"veronicasamekauthor"	"3817"	"[]"		"US"		"4"	"25"		"['0']"	"7064582449585605381"
"#booktok #booktoker #bookclub #bookworm #foryou #fyp #stickerpeel #booksounds #asmr #bookasmr #HowDoYouHUGO #KindAndFree #fypシ #broadmoor #truecrime"	"nan"	"7064283525201104134"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1644781681"	"False"	"[{'hashtag_id': 1637342470396934, 'hashtag_name': 'fypシ', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 13623801, 'hashtag_name': 'truecrime'}, {'hashtag_description': '', 'hashtag_id': 1619134101941254, 'hashtag_name': 'stickerpeel'}, {'hashtag_name': 'ASMR', 'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236}, {'hashtag_description': '', 'hashtag_id': 34779205, 'hashtag_name': 'broadmoor'}, {'hashtag_description': '', 'hashtag_id': 7055604406691528705, 'hashtag_name': 'HowDoYouHUGO'}, {'hashtag_description': '', 'hashtag_id': 1645803417138182, 'hashtag_name': 'booktoker'}, {'hashtag_description': 'Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚', 'hashtag_id': 2103574, 'hashtag_name': 'BookClub'}, {'hashtag_id': 42164, 'hashtag_name': 'foryou', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 47765848, 'hashtag_name': 'bookasmr'}, {'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok', 'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/'}, {'hashtag_description': '', 'hashtag_id': 7018832612428873734, 'hashtag_name': 'KindAndFree'}, {'hashtag_description': 'What are you reading?', 'hashtag_id': 13057, 'hashtag_name': 'Bookworm'}, {'hashtag_name': 'booksounds', 'hashtag_description': '', 'hashtag_id': 70321889}, {'hashtag_name': 'fyp', 'hashtag_description': '', 'hashtag_id': 229207}]"	"['bookworm', 'foryou', 'fyp', 'asmr', 'bookclub', 'truecrime', 'broadmoor', 'bookasmr', 'booksounds', 'stickerpeel', 'booktok', 'fypシ', 'booktoker', 'KindAndFree', 'HowDoYouHUGO']"	"58"	"0"		"15"	"charlottesreadingspace"	"1471"	"[]"		"GB"		"7"	"1"		"['0']"	"6586947002464996102"
"#empireofthevampire #jaykristoff #vampire #books #booktok #booktoker #bookclub #bookworm #reader #bookrecommendations #bookshelf #bookshelforganization #asmr #asmrsounds #booksounds #tbr #foryou #fyp #fypシ #foryoupage #KindAndFree #twilight"	"nan"	"7063850098718952709"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1644680766"	"False"	"[{'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}, {'hashtag_description': '', 'hashtag_id': 5954791, 'hashtag_name': 'bookshelf'}, {'hashtag_description': 'What are you reading?', 'hashtag_id': 13057, 'hashtag_name': 'Bookworm'}, {'hashtag_name': 'foryoupage', 'hashtag_description': '', 'hashtag_id': 88764338}, {'hashtag_description': '', 'hashtag_id': 64939, 'hashtag_name': 'vampire'}, {'hashtag_description': '', 'hashtag_id': 42164, 'hashtag_name': 'foryou'}, {'hashtag_description': 'Thank you to all who participated in the Book Recommendations Post Contest! Check out the winner showcase here: https://vt.tiktok.com/ZMA9fBqpn/', 'hashtag_id': 58993759, 'hashtag_name': 'BookRecommendations'}, {'hashtag_description': '', 'hashtag_id': 17764927, 'hashtag_name': 'asmrsounds'}, {'hashtag_description': '', 'hashtag_id': 1637342470396934, 'hashtag_name': 'fypシ'}, {'hashtag_name': 'KindAndFree', 'hashtag_description': '', 'hashtag_id': 7018832612428873734}, {'hashtag_description': '', 'hashtag_id': 8624, 'hashtag_name': 'twilight'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 229207, 'hashtag_name': 'fyp'}, {'hashtag_name': 'empireofthevampire', 'hashtag_description': '', 'hashtag_id': 1683807140597766}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_id': 454742, 'hashtag_name': 'reader', 'hashtag_description': ''}, {'hashtag_description': '', 'hashtag_id': 1646608381104134, 'hashtag_name': 'jaykristoff'}, {'hashtag_description': 'Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚', 'hashtag_id': 2103574, 'hashtag_name': 'BookClub'}, {'hashtag_description': '', 'hashtag_id': 1667328607165446, 'hashtag_name': 'bookshelforganization'}, {'hashtag_description': '', 'hashtag_id': 75756, 'hashtag_name': 'tbr'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': '', 'hashtag_id': 1645803417138182, 'hashtag_name': 'booktoker'}]"	"['twilight', 'bookworm', 'books', 'foryou', 'vampire', 'tbr', 'fyp', 'reader', 'asmr', 'bookclub', 'bookshelf', 'asmrsounds', 'bookrecommendations', 'booksounds', 'foryoupage', 'booktok', 'fypシ', 'booktoker', 'jaykristoff', 'bookshelforganization', 'empireofthevampire', 'KindAndFree']"	"17"	"0"		"2"	"charlottesreadingspace"	"135"	"[]"		"GB"		"1"	"1"		"['0']"	"7063850073305778950"
"Znacie te książki? #booktok #ksiazkowelove #booktokpl #ksiazkara #ksiazkimlodziezowe #dc #booksounds #ksiazki #smut #premieryksiazek"	"[{'effect_id': 1236698, 'effect_name': 'Heart Cam', 'effect_photo_url': 'bbb93a9405314e1c7b49ac271959846c'}]"	"7063733966838222086"	"{'content': '', 'sink': False, 'type': 0, 'vote': False, 'warn': False}"	"1644653729"	"False"	"[{'hashtag_description': '', 'hashtag_id': 682201, 'hashtag_name': 'smut'}, {'hashtag_description': '', 'hashtag_id': 7042595716388093958, 'hashtag_name': 'premieryksiazek'}, {'hashtag_description': '', 'hashtag_id': 1657988057042949, 'hashtag_name': 'ksiazkimlodziezowe'}, {'hashtag_description': '', 'hashtag_id': 13465, 'hashtag_name': 'dc'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': '', 'hashtag_id': 83018770, 'hashtag_name': 'ksiazki'}, {'hashtag_name': 'ksiazkowelove', 'hashtag_description': '', 'hashtag_id': 1687875166976005}, {'hashtag_description': '', 'hashtag_id': 1664651475142661, 'hashtag_name': 'booktokpl'}, {'hashtag_description': '', 'hashtag_id': 1699754229159942, 'hashtag_name': 'ksiazkara'}]"	"['dc', 'smut', 'booksounds', 'ksiazki', 'booktok', 'ksiazkimlodziezowe', 'booktokpl', 'ksiazkowelove', 'ksiazkara', 'premieryksiazek']"	"522"	"0"		"34"	"jaanuuszek"	"4360"	"[]"		"PL"		"26"	"81"		"['0']"	"7001960007587596290"
"#sixcrimsoncranes #elizabethlim #booktok #booktoker #books #bookclub #bookworm #reader #reading #booksounds #asmr #asmrsounds #bookshelf #bookshelforganization #foryou #foryoupage #fyp #fypシ #KindAndFree #shadowandbone  #acotar"	"nan"	"7063514309971725573"	"{'type': 0, 'vote': False, 'warn': False, 'content': '', 'sink': False}"	"1644602584"	"False"	"[{'hashtag_description': '', 'hashtag_id': 88764338, 'hashtag_name': 'foryoupage'}, {'hashtag_description': '', 'hashtag_id': 7018832612428873734, 'hashtag_name': 'KindAndFree'}, {'hashtag_name': 'booktoker', 'hashtag_description': '', 'hashtag_id': 1645803417138182}, {'hashtag_description': 'Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚', 'hashtag_id': 2103574, 'hashtag_name': 'BookClub'}, {'hashtag_description': '', 'hashtag_id': 5288564, 'hashtag_name': 'ShadowAndBone'}, {'hashtag_description': '', 'hashtag_id': 5954791, 'hashtag_name': 'bookshelf'}, {'hashtag_description': '', 'hashtag_id': 1667328607165446, 'hashtag_name': 'bookshelforganization'}, {'hashtag_description': '', 'hashtag_id': 17764927, 'hashtag_name': 'asmrsounds'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': '', 'hashtag_id': 229207, 'hashtag_name': 'fyp'}, {'hashtag_description': 'What are you reading?', 'hashtag_id': 13057, 'hashtag_name': 'Bookworm'}, {'hashtag_description': '', 'hashtag_id': 10705, 'hashtag_name': 'reading'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 1637342470396934, 'hashtag_name': 'fypシ'}, {'hashtag_description': '', 'hashtag_id': 15389178, 'hashtag_name': 'elizabethlim'}, {'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}, {'hashtag_name': 'reader', 'hashtag_description': '', 'hashtag_id': 454742}, {'hashtag_description': '', 'hashtag_id': 1691143367963654, 'hashtag_name': 'sixcrimsoncranes'}, {'hashtag_name': 'acotar', 'hashtag_description': '', 'hashtag_id': 16179776}, {'hashtag_description': '', 'hashtag_id': 42164, 'hashtag_name': 'foryou'}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}]"	"['reading', 'bookworm', 'books', 'foryou', 'fyp', 'reader', 'asmr', 'bookclub', 'ShadowAndBone', 'bookshelf', 'elizabethlim', 'acotar', 'asmrsounds', 'booksounds', 'foryoupage', 'booktok', 'fypシ', 'booktoker', 'bookshelforganization', 'sixcrimsoncranes', 'KindAndFree']"	"7"	"0"		"3"	"charlottesreadingspace"	"78"	"[]"		"GB"		"0"	"1"		"['0']"	"7063514287733607174"
"Found this in my drafts and figured might as well post it because this seems to be the only content that does good 😂 #booktok #books #AlaskaAirCAREoke #SoFiBreakUpChallenge #asmr #booksounds #bookasmr #book"	"nan"	"7063346852103572782"	"{'vote': False, 'warn': False, 'content': '', 'sink': False, 'type': 0}"	"1644563597"	"False"	"[{'hashtag_description': '', 'hashtag_id': 7058329040901373953, 'hashtag_name': 'AlaskaAirCAREoke'}, {'hashtag_description': '', 'hashtag_id': 7060266077007118337, 'hashtag_name': 'SoFiBreakUpChallenge'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': '', 'hashtag_id': 94639, 'hashtag_name': 'book'}, {'hashtag_description': '', 'hashtag_id': 47765848, 'hashtag_name': 'bookasmr'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok', 'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/'}, {'hashtag_description': '', 'hashtag_id': 17861, 'hashtag_name': 'books'}]"	"['books', 'book', 'asmr', 'bookasmr', 'booksounds', 'booktok', 'AlaskaAirCAREoke', 'SoFiBreakUpChallenge']"	"631"	"2"		"42"	"riyareadss"	"3547"	"[]"		"US"		"7"	"34"		"['0']"	"7063346789554096942"
"#asmr #booktok #bookasmr #asmrtiktoks #asmrtriggers #asmrpageturning #asmrbooksounds #asmrbooks #asmrcommunity♥️ #asmrcommunity #booksounds"	"nan"	"7063122493451635974"	"{'sink': False, 'type': 0, 'vote': False, 'warn': False, 'content': ''}"	"1644511357"	"False"	"[{'hashtag_name': 'asmrbooksounds', 'hashtag_description': '', 'hashtag_id': 1693515785134085}, {'hashtag_description': 'Calling all book lovers, join the #BookTok Post Contest from April 13th to May 11th for a chance to win $3000! Click here to join: https://vt.tiktok.com/ZSHgdjSGp/', 'hashtag_id': 1622962893630470, 'hashtag_name': 'BookTok'}, {'hashtag_description': '', 'hashtag_id': 1646875437266950, 'hashtag_name': 'asmrbooks'}, {'hashtag_description': '', 'hashtag_id': 1617309202212870, 'hashtag_name': 'asmrtiktoks'}, {'hashtag_description': '', 'hashtag_id': 70321889, 'hashtag_name': 'booksounds'}, {'hashtag_description': 'All the soothing sounds you need to massage your brain.', 'hashtag_id': 1248236, 'hashtag_name': 'ASMR'}, {'hashtag_description': '', 'hashtag_id': 47765848, 'hashtag_name': 'bookasmr'}, {'hashtag_description': '', 'hashtag_id': 1676101462127622, 'hashtag_name': 'asmrpageturning'}, {'hashtag_description': '', 'hashtag_id': 44638524, 'hashtag_name': 'asmrtriggers'}, {'hashtag_description': '', 'hashtag_id': 1675573659510790, 'hashtag_name': 'asmrcommunity♥️'}, {'hashtag_description': '', 'hashtag_id': 33657377, 'hashtag_name': 'asmrcommunity'}]"	"['asmr', 'asmrcommunity', 'asmrtriggers', 'bookasmr', 'booksounds', 'asmrtiktoks', 'booktok', 'asmrbooks', 'asmrcommunity♥️', 'asmrpageturning', 'asmrbooksounds']"	"8"	"0"		"5"	"libraryofasmr"	"673"	"[]"		"GB"		"0"	"0"		"['0']"	"7063122458051660549"
